id,timestamp,location_timestamp,sim_id,arfcn,code,sig_pow,sig_quality,sig_rssi,sig_snr,sig_cinr,source_id,technology,param1,param2,param3,param4,param5,info,plmn_id,lac,rac,cell_id,frame_type,node_id,is_synced
317546,73604181729500456,,0,3300,95.0,-1080,-200.0,-760.0,,,2,4,,,,,,,,,,,45458,0,0
317547,73604181729500456,,0,3300,460.0,-1110,-200.0,-770.0,,,2,4,,,,,,,,,,,45458,0,0
317548,73604181766116328,,0,1423,406.0,-980,-300.0,-590.0,,,2,4,,,,,,,,,,,45461,0,0
317549,73604181816770560,,0,1423,,-840,-110.0,-520.0,40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,0
317550,73604182161843149,,0,1423,95.0,-980,-200.0,,,,2,4,,,,,,,,,,,45433,0,0
317551,73604182158541149,,0,1423,95.0,-980,-200.0,-650.0,,,2,4,,,,,,,,,,,45461,0,0
317552,73604182185325972,,0,1423,95.0,-910,-200.0,,,,2,4,,,,,,,,,,,45433,0,0
317553,73604182182022972,,0,1423,95.0,-900,-210.0,-590.0,,,2,4,,,,,,,,,,,45461,0,0
317554,73604182245511535,,0,1423,489.0,-840,-120.0,-520.0,36.0,,1,4,274.0,1517.0,,,,,,,,,45459,0,0
317555,73604182260549579,,0,1423,489.0,-840,-110.0,-520.0,56.0,,1,4,274.0,8713.0,,,,,,,,,45459,0,0
317556,73604182326378496,,0,1423,,-850,-110.0,-530.0,50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,0
317557,73604182816718848,,0,1423,,-850,-110.0,-530.0,40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,0
317558,73604183288643584,,0,1423,,-840,-110.0,-520.0,40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,0
317559,73604185525123290,,0,1423,490.0,-910,-170.0,,,,2,4,,,,,,,,,,,45433,0,0
317560,73604185771379520,,0,1423,460.0,-1030,-300.0,-640.0,,,2,4,,,,,,,,,,,45461,0,0
317561,73604186395540251,,0,1423,406.0,-970,-300.0,,,,2,4,,,,,,,,,,,45433,0,0
317562,73604186630365422,,0,1423,407.0,-970,-300.0,-580.0,,,2,4,,,,,,,,,,,45461,0,0
317563,73604186633720422,,0,1423,407.0,-980,-300.0,,,,2,4,,,,,,,,,,,45433,0,0
317564,73604186992226262,,0,3300,490.0,-970,-110.0,-770.0,,,2,4,,,,,,,,,,,45458,0,0
317565,73604186992226262,,0,3300,489.0,-980,-120.0,-770.0,,,2,4,,,,,,,,,,,45458,0,0
317566,73604186992226262,,0,3300,460.0,-1080,-220.0,-760.0,,,2,4,,,,,,,,,,,45458,0,0
317567,73604187017445801,,0,3300,281.0,-1060,-170.0,-770.0,,,2,4,,,,,,,,,,,45458,0,0
317568,73604187587477504,,0,3300,,-1000,-150.0,-650.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
317569,73604191760959182,,0,1423,490.0,-910,-160.0,-610.0,,,2,4,,,,,,,,,,,45458,0,0
317570,73604191760959182,,0,1423,489.0,-820,-120.0,-610.0,,,2,4,,,,,,,,,,,45458,0,0
317571,73604191859638272,,0,3300,,-1000,-150.0,-640.0,-30.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
317572,73604192811002045,,0,3300,460.0,-1150,-300.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
317573,73604192811002045,,0,3300,489.0,-1000,-140.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
317574,73604195667188913,,0,3300,490.0,-1000,-130.0,-680.0,6.0,,1,4,274.0,1517.0,,,,,,,,,45459,0,0
317575,73604195734459292,,0,3300,95.0,-1050,-210.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
317576,73604195916803927,,0,3102,489.0,-990,-150.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
317577,73604195916803927,,0,3102,460.0,-1040,-200.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
317578,73604195952509228,,0,3102,95.0,-1020,-180.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
