id,timestamp,location_timestamp,sim_id,technology,band,ul_arfcn,dl_arfcn,code,ul_bw,dl_bw,plmn_id,lac,rac,cell_id,param1,param2,param3,param4,param5,info,lifetime,source_id,frame_type,node_id,is_synced
101951,73566345761193984,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10514,3,0,0,1
101952,73566346311958528,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10505,3,0,0,1
101953,73566346542235581,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,7515,1,45250,0,1
101954,73566346824908800,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,2855,3,0,0,1
101955,73566347375476736,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,9921,3,0,0,1
101956,73566347847532544,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,12066,3,0,0,1
101957,73566348407537664,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,7615,3,0,0,1
101958,73566348879527936,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,9005,3,0,0,1
101959,73566349430226944,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,10499,3,0,0,1
101960,73566349543650589,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,2974,1,45250,0,1
101961,73566349780255177,,0,4,-1.0,21300.0,3300,490.0,20,20,43211,44200,,23055618,,,,,,,4345,1,45250,0,1
101962,73566349808876581,,0,3,-1.0,9863.0,10813,472.0,5,5,43211,34200,50.0,2734571,,,,,,,666,1,16679,0,1
101963,73566349993967616,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,2831,3,0,0,1
101964,73566350494269440,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,9502,3,0,0,1
101965,73566351053094912,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,10657,3,0,0,1
101966,73566351525019648,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,8993,3,0,0,1
101967,73566352077488128,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,10575,3,0,0,1
101968,73566352549150720,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,8977,3,0,0,1
101969,73566353030552407,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,13993,1,45250,0,1
101970,73566353270243328,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,1422,3,0,0,1
101971,73566353637900288,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,5364,3,0,0,1
101972,73566354187747328,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,10456,3,0,0,1
101973,73566354660982784,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,9023,3,0,0,1
101974,73566355210436608,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,10475,3,0,0,1
101975,73566355504084153,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,6460,1,45250,0,1
101976,73566355742654464,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,3818,3,0,0,1
101977,73566356296237056,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,10435,3,0,0,1
101978,73566356471564745,,0,3,-1.0,9888.0,10838,472.0,5,5,43211,34200,50.0,2697489,,,,,,,4496,1,16679,0,1
101979,73566356756365312,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10845,3,0,0,1
101980,73566357286944768,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,3548,3,0,0,1
101981,73566357837447168,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10505,3,0,0,1
101982,73566358388015104,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10506,3,0,0,1
101983,73566358938714112,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10512,3,0,0,1
101984,73566359412342784,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,9019,3,0,0,1
101985,73566359795281917,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,9467,1,45250,0,1
101986,73566359999021056,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,1841,3,0,0,1
101987,73566360470945792,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,8895,3,0,0,1
101988,73566361021448192,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,10558,3,0,0,1
101989,73566361572081664,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,10432,3,0,0,1
101990,73566362044071936,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,9022,3,0,0,1
101991,73566362704150528,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,12595,3,0,0,1
101992,73566362946870792,,0,3,-1.0,9888.0,10838,472.0,5,5,43211,34200,50.0,2697489,,,,,,,6358,1,16679,0,1
101993,73566363158052864,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,2572,3,0,0,1
101994,73566363630239744,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,8753,3,0,0,1
101995,73566364381347840,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,14283,3,0,0,1
101996,73566364932112384,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10490,3,0,0,1
101997,73566365405020160,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,9245,3,0,0,1
101998,73566365954539520,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10276,3,0,0,1
101999,73566366180987083,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,6127,1,45250,0,1
102000,73566366480138240,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,4031,3,0,0,1
102001,73566367030771712,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,10376,3,0,0,1
102002,73566367533760512,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,10459,3,0,0,1
102003,73566368035569664,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,8694,3,0,0,1
102004,73566368088360078,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,1755,1,45250,0,1
102005,73566368597147648,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,11616,3,0,0,1
102006,73566369069006848,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,6340,3,0,0,1
102007,73566369295005012,,0,3,-1.0,9888.0,10838,472.0,5,5,43211,34200,50.0,2697489,,,,,,,5265,1,16679,0,1
102008,73566369646903296,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,8928,3,0,0,1
102009,73566370164113408,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,6702,3,0,0,1
102010,73566370714746880,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10495,3,0,0,1
102011,73566371265445888,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10548,3,0,0,1
102012,73566371818569728,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,13669,3,0,0,1
102013,73566372294688768,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,6257,3,0,0,1
102014,73566372633819950,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,7054,1,45250,0,1
102015,73566372849844224,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,3195,3,0,0,1
102016,73566373151050806,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,6532,1,45250,0,1
102017,73566373321768960,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,2472,3,0,0,1
102018,73566373383684829,,0,4,-1.0,18450.0,450,489.0,10,10,43211,44200,,23055639,,,,,,,3425,1,45250,0,1
102019,73566373845860352,,0,4,,,450,,10,10,43211,44200,,23055639,,,,,,,6572,3,0,0,1
102020,73566374396362752,,0,4,,,450,,10,10,43211,44200,,23055639,,,,,,,10516,3,0,0,1
102021,73566374947848192,,0,4,,,450,,10,10,43211,44200,,23055639,,,,,,,10637,3,0,0,1
102022,73566375419904000,,0,4,,,450,,10,10,43211,44200,,23055639,,,,,,,8880,3,0,0,1
102023,73566375719094577,,0,3,-1.0,9863.0,10813,472.0,5,5,43211,34200,50.0,2734571,,,,,,,6479,1,16679,0,1
102024,73566375999832064,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,4995,3,0,0,1
102025,73566376531394560,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,9942,3,0,0,1
102026,73566377160605696,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,11804,3,0,0,1
102027,73566377669885952,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,10655,3,0,0,1
102028,73566378216456192,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,9453,3,0,0,1
102029,73566378688380928,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,8999,3,0,0,1
102030,73566378938480684,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,6410,1,45250,0,1
102031,73566379059913497,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,10417,1,45250,0,1
102032,73566379553259520,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,6333,3,0,0,1
102033,73566379896406016,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,405,3,0,0,1
102034,73566380289753088,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,6994,3,0,0,1
102035,73566380432432528,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,3328,1,45250,0,1
102036,73566380840583168,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,7165,3,0,0,1
102037,73566381313228800,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,9028,3,0,0,1
102038,73566381885489152,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,10908,3,0,0,1
102039,73566382357479424,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,8995,3,0,0,1
102040,73566382418377499,,0,3,-1.0,9888.0,10838,472.0,5,5,43211,34200,50.0,2697489,,,,,,,2085,1,16679,0,1
102041,73566382895333376,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,8308,3,0,0,1
102042,73566383445835776,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10391,3,0,0,1
102043,73566383996534784,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10484,3,0,0,1
102044,73566384547364864,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10504,3,0,0,1
102045,73566385019224064,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,9011,3,0,0,1
102046,73566385569792000,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10497,3,0,0,1
102047,73566385717914328,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,3523,1,45250,0,1
102048,73566386155945984,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,8679,3,0,0,1
102049,73566386613518336,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,7713,3,0,0,1
102050,73566387164217344,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,10493,3,0,0,1
102051,73566387637452800,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,9083,3,0,0,1
102052,73566388187955200,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,10443,3,0,0,1
102053,73566388739375104,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,10579,3,0,0,1
102054,73566388820295374,,0,3,-1.0,9888.0,10838,472.0,5,5,43211,34200,50.0,2697489,,,,,,,2603,1,16679,0,1
102055,73566389266481152,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,7385,3,0,0,1
102056,73566389895757824,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,12022,3,0,0,1
102057,73566390367813632,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,8984,3,0,0,1
102058,73566390918316032,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10522,3,0,0,1
102059,73566391468949504,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,10481,3,0,0,1
102060,73566391940939776,,0,3,,,10838,,5,5,43211,34200,50.0,2697489,,,,,,,9061,3,0,0,1
102061,73566392572772352,,0,4,,,3102,,20,20,43211,44200,,23055669,,,,,,,3752,3,0,0,1
102062,73566392614654430,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,1411,1,45250,0,1
102063,73566392859471189,,0,4,-1.0,21102.0,3102,489.0,20,20,43211,44200,,23055669,,,,,,,4839,1,45250,0,1
102064,73566392923948658,,0,4,-1.0,18450.0,450,489.0,10,10,43211,44200,,23055639,,,,,,,1315,1,45250,0,1
102065,73566393060425728,,0,4,,,450,,10,10,43211,44200,,23055639,,,,,,,3500,3,0,0,1
102066,73566393535823872,,0,4,,,450,,10,10,43211,44200,,23055639,,,,,,,7241,3,0,0,1
102067,73566394086653952,,0,4,,,450,,10,10,43211,44200,,23055639,,,,,,,10508,3,0,0,1
102068,73566394639777792,,0,4,,,450,,10,10,43211,44200,,23055639,,,,,,,10740,3,0,0,1
102069,73566395115044864,,0,4,,,450,,10,10,43211,44200,,23055639,,,,,,,8865,3,0,0,1
102070,73566395701526528,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,15783,3,0,0,1
102071,73566396315402240,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,2614,3,0,0,1
102072,73566396820619264,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,8470,3,0,0,1
102073,73566397371449344,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,10436,3,0,0,1
102074,73566397843505152,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,8964,3,0,0,1
102075,73566398393942016,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,10489,3,0,0,1
102076,73566398564543440,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,6693,1,45250,0,1
102077,73566398890180608,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,3067,3,0,0,1
102078,73566399446384640,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,10371,3,0,0,1
102079,73566400051347456,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,11516,3,0,0,1
102080,73566400523403264,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,8983,3,0,0,1
102081,73566401145733120,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,12228,3,0,0,1
102082,73566401539473408,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,7149,3,0,0,1
102083,73566401822657393,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,6089,1,45250,0,1
102084,73566401921789035,,0,3,-1.0,9863.0,10813,472.0,5,5,43211,34200,50.0,2734571,,,,,,,2277,1,16679,0,1
102085,73566402158133248,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,3625,3,0,0,1
102086,73566402639167488,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,8986,3,0,0,1
102087,73566403114041344,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,9185,3,0,0,1
102088,73566403661725696,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,10313,3,0,0,1
102089,73566404212293632,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,10504,3,0,0,1
102090,73566404684414976,,0,3,,,10813,,5,5,43211,34200,50.0,2734571,,,,,,,9010,3,0,0,1
102091,73566405198720058,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,15103,1,45250,0,1
102092,73566405420253184,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,1857,3,0,0,1
102093,73566405810061312,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,5230,3,0,0,1
102094,73566406274056192,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,8315,3,0,0,1
102095,73566406765051904,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,10004,3,0,0,1
102096,73566407348584448,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,10305,3,0,0,1
102097,73566407829356544,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,9165,3,0,0,1
102098,73566408548876288,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,15018,3,0,0,1
102099,73566408702037127,,0,3,-1.0,9863.0,10813,225.0,5,5,43211,34210,50.0,2800338,,,,,,,10160,1,16679,0,1
102100,73566409515139072,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,16805,3,0,0,1
102101,73566409868509184,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,303,3,0,0,1
102102,73566410457022464,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,8935,3,0,0,1
102103,73566410720083968,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,3915,3,0,0,1
102104,73566411315281920,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,11374,3,0,0,1
102105,73566411834427524,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,12839,1,45250,0,1
102106,73566411931320320,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,8,3,0,0,1
102107,73566411954148379,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,5183,1,45250,0,1
102108,73566412323880960,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,1338,3,0,0,1
102109,73566412874514432,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,11723,3,0,0,1
102110,73566413347225600,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,7645,3,0,0,1
102111,73566413422884840,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,2065,1,45250,0,1
102112,73566413926039552,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,9062,3,0,0,1
102113,73566414397833216,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,10050,3,0,0,1
102114,73566415102061180,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,30529,1,45250,0,1
102115,73566415634714283,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,5,1,45250,0,1
102116,73566416015130624,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,2104,3,0,0,1
102117,73566416178380800,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,6608,3,0,0,1
102118,73566416162652189,,0,3,-1.0,9863.0,10813,225.0,5,5,43211,34210,50.0,2800338,,,,,,,1,1,16679,0,1
102119,73566416856875008,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,8197,3,0,0,1
102120,73566417105125376,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,3044,3,0,0,1
102121,73566417664278528,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,10679,3,0,0,0
102122,73566418862800896,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,27945,3,0,0,0
102123,73566419132743680,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,3038,3,0,0,0
102124,73566419373719552,,0,3,,,10813,,5,5,43211,34210,50.0,2800338,,,,,,,1623,3,0,0,0
102125,73566419384895597,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,2062,1,45250,0,0
102126,73566420075413504,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,12618,3,0,0,0
102127,73566420412465152,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,5127,3,0,0,0
102128,73566420602392194,,0,4,-1.0,19423.0,1423,489.0,20,20,43211,44200,,23055629,,,,,,,4470,1,45250,0,0
102129,73566420988592128,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,6530,3,0,0,0
102130,73566421461368832,,0,4,,,1423,,20,20,43211,44200,,23055629,,,,,,,9006,3,0,0,0
