number,RSRP,RSSI,RSRQ,SNR,CINR,MOS
2916,-94,-67.0,-132.0,16.401167933324892,13.205381749211131,4.237989660466663
2917,-86,-60.0,-102.70990639486291,21.684950211506493,19.60880811729659,4.013874164442538
2918,-99,-71.0,-166.89514823633027,13.207691684684226,8.891648489312757,3.9264926553927
2919,-106,-72.0,-269.69678508196716,9.515279278080342,7.255938148747458,3.0217751203492806
2920,-86,-61.0,-161.1730256990449,14.822074570968006,11.353787502403494,4.26401693266028
2921,-95,-60.0,-174.34479836467594,12.874412506974224,10.039461829179558,3.781486561483293
2922,-95,-68.0,-159.42060466957008,15.723181885248485,12.043566666603953,4.318135649740188
2923,-93,-58.74542734806294,-156.14846309002783,15.692500251499837,12.338304080336886,4.1161017304581815
2924,-97,-66.0,-106.0,17.998588083686037,14.045323117137276,4.0372048735972825
2925,-87,-70.16693981671641,-160.80496188880596,15.650648999642051,11.673304069353923,4.407515183647479
2926,-99,-64.0,-136.0,16.742162194555114,13.409942099149532,3.655318960412768
2927,-87,-60.0,-124.0,14.889947442039714,11.62414260019534,4.155831372093584
2928,-98,-71.0,-165.86467032346275,15.32476626226928,11.506858013939173,3.863518876928227
2929,-99,-61.0,-118.0,18.08186015370005,14.096106209664187,3.67929894458868
2930,-101,-60.0,-113.0,14.647411297061003,10.871685191240651,3.515576978571277
2931,-87,-63.0,-157.51409591618938,17.041656796267382,13.314628957747896,4.005146646692786
2932,-103,-70.0,-131.0,13.13690674723495,10.4346442257747,3.820999409647489
2933,-86,-72.0,-153.0,14.41586643767898,11.29932902170254,4.188050730841721
2934,-87,-69.3159398518351,-120.0,14.493376955774211,10.720476773276156,4.149629466617999
2935,-107,-74.0,-211.0,9.481037707270488,6.642026145325302,3.7573010918131007
2936,-87,-59.0,-135.0,12.161201650097343,8.424836284305616,3.938550765492464
2937,-120,-82.0,-272.0,7.277010965604872,5.596886105761021,2.5757538892438765
2938,-88,-64.0,-129.0,11.968063515388764,9.19136329575606,4.381241336393659
2939,-95,-62.0,-136.0,14.115833097396932,9.722199060282747,3.913865665726669
2940,-99,-74.0,-204.0,10.631481513812693,8.201123845788299,3.648801833914154
2941,-114,-86.0,-259.0,5.920628229983786,4.096669950520864,3.064658118482177
2942,-100,-79.0,-252.0,9.99767948289144,7.840204327721425,3.491235749596577
2943,-85,-60.0,-104.45996737478671,13.36750396882568,10.116966186363353,4.154793958676663
2944,-81,-63.0,-78.0,23.89943081549514,19.32880607937915,4.136419429370019
2945,-85,-63.0,-132.0,13.683221688814353,9.249192792522638,4.490799866702054
2946,-78,-56.0,-94.0,19.05649920151766,16.480432810600654,4.412403806634998
2947,-91,-62.0,-122.0,17.02668153101221,14.032014077921314,4.266646186312777
2948,-87,-70.10700920260356,-116.0,14.832012897125434,11.485828365307142,4.116894153429185
2949,-75,-55.0,-74.0,23.58478716986912,21.029780486470944,4.604657126974525
2950,-94,-60.0,-137.0,16.063870576475804,12.313698100880652,3.65166828627842
2951,-98,-65.0,-125.0,14.632791491430446,11.215229086259969,4.131938572704408
2952,-88,-61.0,-127.0,15.010065058846484,11.107435504145364,4.533069720380425
2953,-87,-64.0,-127.0,15.325691670567956,12.042160084068891,4.169680275268551
2954,-100,-81.33224353706936,-163.43019512508397,9.162468623968758,5.73077258049921,3.803066263642392
2955,-119,-82.0,-256.21067868452565,6.492286449899387,4.807335971683601,2.7947741329158258
2956,-92,-68.0,-157.3305827667239,15.652272978666488,11.755965402080244,3.6511953506821344
2957,-91,-72.0,-149.0,13.82474818410443,8.829738534739576,4.363641230510746
2958,-113,-75.0,-185.0,8.927005136022695,5.590460469155458,3.011009916268541
2959,-99,-70.0,-141.0,12.035066623432959,9.460137357509954,3.914454571459456
2960,-97,-60.0,-111.0,16.81432573323027,13.943407278001256,4.00832108952866
2961,-88,-71.0,-174.68659774454846,12.213092543853218,8.897445848218148,4.044730672293255
2962,-88,-66.0,-98.3709343966583,15.4498551375899,11.982349579163944,4.035127832909294
2963,-77,-52.0,-88.0,22.82907722061536,19.43940927507895,4.221593602749199
2964,-102,-67.0,-121.0,13.017045738270935,9.080491606066012,3.4303089324901284
2965,-77,-60.0,-75.0,19.016390875750503,15.41676631070422,4.290454485431516
2966,-91,-71.0,-162.17448246185742,15.571440430831831,11.949307995737428,3.880277944634652
2967,-74,-57.0,-80.0,19.333862502539034,15.375335995034447,4.523321580928843
2968,-105,-70.0,-216.0,12.889130293709224,10.14253156748369,3.677172372319679
2969,-102,-78.0,-208.0,11.340993584067574,9.317668851839784,3.5942290404431776
2970,-91,-64.0,-162.38857638536012,12.822352860526944,8.297400039307977,4.071487244949688
2971,-117,-80.06339389257514,-276.0,8.097441974473213,5.82146363719005,2.8910059156791186
2972,-76,-50.0,-104.0,20.56546694680261,15.981340176949914,4.412687445932559
2973,-76,-54.0,-109.0,19.47572379261948,15.13830948353088,4.207371880664774
2974,-85,-70.0,-157.5187951472405,16.109487661570213,12.239390201938274,4.147303281274789
2975,-78,-50.0,-85.0,19.341145871254344,16.367791712621372,3.853140720563528
2976,-90,-63.0,-158.90169776375777,17.670533587630725,13.6638101698642,4.042695090337003
2977,-93,-58.300385153204694,-145.0,12.898931778823703,9.528065160646571,3.842384516067788
2978,-114,-80.55478712929651,-189.0,10.76505063002872,7.890649783442751,3.376919563361437
2979,-98,-57.28186312189687,-141.0,11.712531418941307,9.3076664996093,3.4496985881403006
2980,-107,-71.0,-189.0,11.537009129647956,9.334140099151256,3.964438764647387
2981,-102,-67.0,-109.0,16.813981483245886,13.711489541111868,3.5585434516739403
2982,-100,-67.0,-161.4566716058471,13.858297520778045,10.192284033183816,3.5664778548042446
2983,-107,-70.8466112948753,-172.24426306749695,13.071070817969995,10.479386427710576,3.531957149575201
2984,-97,-68.0,-159.77959738775428,13.720112662029189,9.882597317804882,4.129425156566381
2985,-96,-68.0,-156.20527125438457,15.451148714170564,12.206578376534951,3.72524014229179
2986,-85,-59.0,-77.0,19.72019948311584,17.232572593588788,4.570555582244439
2987,-120,-85.0,-248.0,6.492691425822857,4.809304205858584,2.366970971711681
2988,-99,-79.0,-204.0,10.34577182028334,7.83091421944494,3.675261187463786
2989,-93,-71.0,-151.0,16.9821789857293,13.504473746556798,3.815102577228302
2990,-96,-58.53549402813216,-147.0,16.058568194278553,12.485386728193076,4.379946499673876
2991,-88,-68.0,-158.41636136650155,11.218850632423823,8.685892439069265,4.2009677821844384
2992,-109,-77.0,-186.7917389297884,10.096952076785374,7.953945325384941,3.46999636278037
2993,-87,-68.0,-153.91520358020966,18.02929975819702,14.620125293516356,4.26172799505593
2994,-85,-71.0,-156.8203034213489,16.74604672853102,13.680262923868824,4.058412127685046
2995,-101,-76.0,-240.0,8.254320161657223,6.163897219626268,3.65116753953374
2996,-82,-62.0,-104.0,20.87606817684692,17.52584281385375,4.018015997487513
2997,-120,-86.0,-265.0,5.559919478809233,3.65524865548081,2.12406509405739
2998,-102,-59.0,-103.1296589010791,13.93797809932483,10.135423944938552,3.911591005465695
2999,-105,-78.0,-217.0,11.547381102648561,9.089156643407671,3.74293820419213
3000,-101,-78.0,-230.0,12.415524210994473,9.806291501754668,3.831890892168421
3001,-97,-64.0,-129.0,16.029895039210448,14.438599324474229,3.6951781465726623
3002,-106,-74.65016001261279,-245.0,9.701609977204685,7.683226627149928,3.5480161303925315
3003,-99,-64.0,-178.72003227031735,16.202965708253497,12.774622593123269,4.115737527838903
3004,-92,-63.0,-130.0,14.57716334578059,11.26363457669346,4.389441115234982
3005,-114,-74.0,-245.0,12.474275238148785,9.351015420108704,2.686789813601361
3006,-118,-87.0,-287.0,7.826107395101489,6.587245284895326,2.593896800037544
3007,-96,-63.0,-161.94409735926564,14.999932878734668,11.891678713478584,3.842640741627007
3008,-97,-63.0,-125.0,16.204044581941762,13.200161042786794,3.5041883337163284
3009,-100,-72.0,-213.0,12.587817812448783,10.381380437618487,3.6005888359303464
3010,-93,-62.0,-168.01281549108435,14.569686510874432,10.611373683361688,4.140884389403452
3011,-85,-71.0,-176.0041386492295,14.173821665344375,10.118624313975085,4.149945438599996
3012,-119,-82.79987301113015,-291.0,5.248509553656305,4.154285929538359,2.412549707156572
3013,-87,-71.0,-128.0,16.124291768532522,12.57587300494588,4.240700861102586
3014,-100,-65.0,-119.0,12.294556574686515,9.812117914091791,4.190481053920766
3015,-107,-80.69175254395135,-211.0,8.723520626072855,5.601932319646247,3.1975374689449474
3016,-99,-62.0,-150.0,16.986483292283665,13.35707454140212,4.095137245198584
3017,-92,-70.0,-163.47982530984396,15.106522594129816,11.201655878898377,4.033598594389646
3018,-78,-61.0,-91.0,18.54630697577865,13.796838259739635,4.469694445106513
3019,-86,-66.0,-149.0,12.908874422168136,9.825826081098883,4.357233115851802
3020,-108,-82.0,-216.0,8.454938405109692,5.817117439528673,3.53138604454116
3021,-107,-80.06349627012064,-212.0,9.833547463633591,7.235322926077262,3.62139094260394
3022,-112,-70.0,-175.0,9.290231499985076,6.302062935032501,3.1121998896994154
3023,-98,-73.36868436781248,-173.10426984980137,9.19043714141038,7.076087334696014,3.842814389660673
3024,-103,-79.0,-216.0,12.7260650607917,10.436624200642942,4.286485150977384
3025,-97,-67.0,-138.0,16.224869948042453,12.507549768005138,3.897085901788324
3026,-75,-62.0,-95.0,20.66132210824137,16.55451178860711,4.371345886640848
3027,-109,-72.0,-171.88955804477422,9.048019023619869,6.748172638737529,3.3752956392159
3028,-111,-80.21415206064401,-218.0,9.862845538581697,7.210370946343648,3.04279602297941
3029,-92,-70.0,-134.0,15.244233903055472,11.484270981047134,4.379576153602869
3030,-119,-84.0,-280.0,6.499574940454162,4.665716246342221,2.660457705956144
3031,-96,-72.0,-126.0,13.384936967735154,9.6092745934271,3.824976339549619
3032,-105,-74.68816221273885,-247.0,8.9294409626855,6.309632908913914,4.078667890255259
3033,-89,-54.0,-104.0,23.68873703707493,20.568764336378138,4.343629227437559
3034,-99,-58.381427633239035,-155.0,16.774677577831213,13.590902008270698,3.649600683240193
3035,-107,-70.0,-165.78151333242778,9.808557207318916,6.893638572955337,3.651271102230532
3036,-90,-73.13895216091794,-124.0,13.25539249478946,9.62080307781726,4.509691251323073
3037,-78,-50.0,-71.0,23.24012185574786,19.34325212284729,4.061968411218432
3038,-94,-68.98258857501162,-151.0,17.59767322904362,13.8506243526869,3.889332656031189
3039,-93,-60.0,-123.0,11.622534306898444,8.929040478651116,3.881272038849856
3040,-100,-72.08799820576306,-153.0,17.728362479995518,13.869732900816285,4.214088188412374
3041,-90,-60.64358786020228,-146.0,17.40232395164799,14.237823973108371,4.364468741061045
3042,-97,-70.2060221956523,-167.19033990870963,17.065965720959454,13.626739911096736,3.855707564178815
3043,-93,-68.0,-128.0,14.220144251837272,10.647694820019808,4.382945072090336
3044,-106,-83.62187904197827,-214.0,11.786599588239525,8.62506628100697,3.517174154388308
3045,-79,-61.0,-78.0,20.38557566249999,17.721009534710053,4.1641481295831895
3046,-104,-67.91148994654503,-202.0,10.321219135347938,8.193165476736189,3.5166202337790438
3047,-102,-64.0,-175.0,14.884349361388402,11.261561932241223,3.917518815181744
3048,-85,-65.0,-171.5378841085056,11.619420765326275,8.365554401516142,4.090309939561824
3049,-101,-61.0,-167.648992535021,16.27383868368021,12.991407119772376,3.822904060121412
3050,-98,-79.0,-227.0,9.098463851658405,6.977007512436687,4.112353137731167
3051,-107,-82.33676104992249,-169.02488317183995,9.873283215186063,7.152052553117866,3.834073151241203
3052,-101,-72.0,-166.1662342507886,16.53340915128705,13.477747335633516,4.395144715600683
3053,-85,-57.0,-108.0,20.345036521208023,16.979712193086257,4.213593075562982
3054,-98,-71.0,-110.0,17.645832032016752,14.179752189030191,4.217959500342139
3055,-100,-67.88285063190236,-172.38535822909037,11.596382868556507,8.972900137165153,3.975757102448618
3056,-103,-82.52992945526337,-216.0,12.557720696020752,9.534973105814196,3.86325052120364
3057,-114,-77.0,-225.0,10.599992949325982,8.337769508768382,3.404054691439385
3058,-94,-63.0,-150.0,11.606240640721413,8.340485638432677,3.886726636378452
3059,-99,-59.0,-128.0,14.230740263819657,11.183214847624756,4.010429076037066
3060,-98,-59.0,-157.03972205362882,13.685361204122472,9.17241037595454,4.199689413209806
3061,-88,-70.0,-141.0,15.541913758763442,12.505108365181398,4.0817266757466175
3062,-113,-75.0,-167.34194384297373,12.363203637894511,8.869248171257166,2.911817471290954
3063,-102,-71.0,-155.20669545702498,16.891375178932215,13.32800841109444,3.4295532616432336
3064,-102,-70.0,-190.0,10.447881449279173,7.758627582754068,3.331614289912896
3065,-74,-51.0,-95.97301537661782,19.85836723338603,16.399980203344843,4.289608699782832
3066,-98,-68.0,-106.26896045964719,13.817440014075965,10.114945130061756,3.5859878777799272
3067,-109,-74.0,-259.2528271189128,9.808671427610085,6.922014039146551,3.525440520064625
3068,-109,-71.0,-197.0,9.838252170311804,7.273828396853437,3.2643170997196576
3069,-95,-63.0,-141.0,14.062686477028636,10.553550775117472,4.062022324651011
3070,-85,-70.0,-99.81584060514558,15.132350044927126,11.462082042048884,4.367083939041033
3071,-102,-68.0,-133.0,15.2195165359595,11.67946932826692,3.6067169349683614
3072,-102,-72.63965402395407,-170.58136589619798,9.542336048709224,6.925338931298307,3.701381992862292
3073,-75,-52.0,-96.0,20.70314942873001,16.097776905225153,4.219530836829862
3074,-116,-86.0,-272.0,6.532372699952113,5.0668108491573935,2.631567806706702
3075,-113,-71.59639690119,-221.0,11.188299642012957,9.417788149384082,3.5449891001087943
3076,-92,-73.36970907455633,-139.0,13.78807542651168,10.23781786955402,3.8658244624232343
3077,-91,-68.0,-172.67861301637717,17.650061103956734,14.66367045411947,4.041673042552812
3078,-91,-67.0,-146.0,16.382384162505687,12.720575591084591,3.969023153120383
3079,-100,-76.0,-175.0,9.089334890912813,7.071596297125524,3.829085730856541
3080,-118,-84.0,-293.0,6.714843509867541,5.161822512582501,3.0705767642508808
3081,-114,-88.0,-253.0,7.5975558924632915,5.75360830288654,3.5014691121762644
3082,-111,-79.0,-223.0,9.29710527640317,7.252520920181924,3.202157721676916
3083,-112,-86.0,-300.0,8.438732868407953,7.765166902821051,3.586496796460294
3084,-102,-66.0,-157.1469691577753,14.635652397343126,11.570780794155183,3.696186211463892
3085,-86,-62.0,-119.0,15.05898083623484,11.134946408144128,4.028811190306393
3086,-85,-72.0,-130.0,17.479060547315587,13.832648120530306,4.036999877985575
3087,-98,-65.0,-164.44426507628978,13.266438063049442,9.68562848473279,3.295531839282876
3088,-102,-56.57211268855139,-145.0,16.94614148482425,13.387155333537688,3.461608550133222
3089,-106,-74.0,-185.0,9.17634760761496,6.23976984542597,3.179388958794669
3090,-100,-62.0,-159.1476891430807,12.411973748450695,9.172337493901928,4.08982650963689
3091,-105,-76.0,-201.0,10.025369894768849,7.403202117942191,3.516307481833433
3092,-111,-68.53969285353907,-232.0,8.435210712981535,6.363958147773925,3.579113677558312
3093,-119,-87.0,-268.0,8.976033914310712,6.687221769085422,2.725675261542581
3094,-99,-72.0,-223.0,12.004153666726687,10.786814891060803,3.693723983309172
3095,-98,-83.14961568962735,-249.953769074916,12.729684113313224,10.43757472383414,4.214929193563582
3096,-111,-77.0,-222.0,9.09818505275388,6.903578252773601,3.995920874027063
3097,-100,-62.0,-154.21265555518667,16.683063704371314,12.847226985743164,3.722778923987508
3098,-92,-65.0,-165.93006526361165,11.474236408921263,9.197123973620224,4.220075751771613
3099,-89,-59.0,-166.6490979687966,16.943005274216247,13.02536977036686,3.8445865299896655
3100,-96,-60.0,-148.0,16.7912962910137,13.025824757946877,3.827885102284419
3101,-103,-80.0,-181.409291425998,10.74475662151596,7.98061505558124,3.55344743598899
3102,-92,-64.0,-153.0,14.750028792576767,11.698771393519252,3.9220264381943903
3103,-77,-54.0,-104.0,21.773531435370728,17.304929342709087,4.171538573607784
3104,-97,-62.0,-114.0,12.767004930915283,9.333963221467936,3.761544397448553
3105,-81,-61.0,-103.0987664574212,18.1079552268529,13.810611940246377,3.9588417968634806
3106,-100,-79.0,-230.0,8.971839112437758,6.515975419613278,3.774112477740221
3107,-101,-78.0,-184.0,13.26166089846745,9.701882699205376,3.820230256364966
3108,-111,-82.39439626315416,-212.0,7.55262432538529,6.160505818214269,3.3359839690202517
3109,-109,-67.63341516570851,-244.0,11.971607338112474,9.425524760086184,3.1719244776879267
3110,-113,-71.47066892506135,-202.0,11.679813639273565,10.112555728402333,3.455079226424257
3111,-86,-50.0,-85.0,23.823924291948,20.60120545154272,4.467322724651169
3112,-80,-53.0,-106.0,21.43494063103217,17.632408211935925,4.5892691218303945
3113,-100,-70.0,-222.0,10.440258168820026,7.964917484311947,3.847818854620361
3114,-100,-61.0,-118.0,12.705943019097068,10.12973544839688,3.8945181002276215
3115,-114,-69.25945863770276,-219.0,10.706118172699371,8.557730244353637,3.0426694351928223
3116,-93,-67.0,-120.0,14.833242765567167,11.488548670662617,4.100381199670768
3117,-109,-71.0,-248.0,9.940954211243486,7.840221680193634,3.2790146790620387
3118,-86,-73.94599580324245,-174.1563520242423,13.27972577809462,9.362148060681053,4.160943358820363
3119,-111,-78.0,-221.0,11.354190344658134,9.825648636249491,3.5156641605279524
3120,-76,-63.0,-106.0,18.663681529623616,13.739591815442283,3.791975416806276
3121,-103,-63.0,-122.0,13.17656156433399,9.07600407197917,3.760971757907536
3122,-112,-74.0,-207.0,13.626308622292402,9.64311676319866,3.4272542813565674
3123,-94,-59.0,-168.16908393309745,15.320091602394026,12.221376623785371,3.559749366045211
3124,-85,-59.0,-160.0690566785854,17.825021596698463,13.422282233865808,4.149393232916405
3125,-115,-87.0,-278.0,8.038155766745037,7.424916109543998,3.0164579934918816
3126,-103,-80.0,-251.0,9.280886791692064,6.4807302029506495,3.5118564063883086
3127,-109,-77.0,-229.0,9.088945005913278,6.106128736788332,3.316161500563788
3128,-114,-76.0,-228.0,10.36369813943616,7.453841172947589,3.0423295141004227
3129,-102,-77.68643300478553,-207.0,9.727265429649629,7.24525621622668,3.6760530771455255
3130,-92,-71.0,-152.50736948832383,16.011775544882244,12.608943372535087,4.112338049162526
3131,-85,-63.0,-146.0,17.994598274782202,13.879946778417311,4.411433152605984
3132,-111,-74.1833623046328,-243.0,11.242535706762295,9.129001762506276,3.411262360506826
3133,-87,-68.0,-151.0,16.167488868863217,12.38574791560904,4.362365433365563
3134,-97,-60.0,-107.0,17.916019436445893,14.176224971614328,3.8264102683158505
3135,-88,-56.5226774270755,-164.42600880290783,14.431576128335717,9.54289848981863,4.313972113816747
3136,-92,-72.0,-109.0,12.96495832852346,10.134699127624437,4.003747068974124
3137,-75,-59.0,-92.0,22.321280374679723,17.687291322373248,4.179079986664388
3138,-111,-76.0,-171.87689174772677,7.6759517584711965,6.198923042709884,3.3016908077724336
3139,-88,-71.0,-164.3575170358003,17.390882740777958,14.650746880295968,4.123685908288335
3140,-99,-60.0,-143.0,13.385437897558228,9.680407384835457,3.72423062942184
3141,-87,-62.0,-89.0,24.96646749334163,22.4848583502432,4.31845180215101
3142,-81,-50.0,-104.0,24.000059204342723,19.97481601092975,4.410507724447752
3143,-98,-70.0,-133.0,15.217176099740358,11.690202966517898,4.01532425722445
3144,-109,-70.0,-251.0,11.528493963577157,9.249872098689483,3.4872941511187285
3145,-83,-53.0,-96.0,24.91765302263265,21.92866877153284,4.427535760404589
3146,-93,-67.0,-168.13647163824976,12.613102942685027,9.130278294799542,4.08028238561195
3147,-79,-62.0,-87.0,23.66578292316434,21.01275367597931,4.60227788885079
3148,-114,-84.14473150500652,-201.0,11.399961108281,8.237437965203995,3.5511563594038384
3149,-76,-55.0,-85.0,19.86453533960468,15.899274036660934,4.268156325486686
3150,-83,-55.0,-74.0,22.07241279781209,19.47712656679297,4.30071817751471
3151,-101,-80.56757729421258,-216.0,9.54585554197755,6.54942785355674,3.498895890866668
3152,-109,-72.31586760908876,-234.0,12.580265557301793,9.907194347152942,3.3802434185747368
3153,-90,-67.0,-136.0,13.865615546298857,9.750347517013164,4.093808443606469
3154,-102,-67.0,-150.0,16.274470376767056,13.64029715848912,3.7186074087425576
3155,-94,-60.0,-166.37883677267237,16.23871656981569,14.402086877663091,3.5777648466191008
3156,-115,-81.37359165159428,-258.0,6.839731751423198,5.418689536286239,3.370533168361454
3157,-109,-69.13699807321528,-211.0,9.084394481871287,6.456668360246777,3.81167176220318
3158,-91,-71.0,-149.0,13.874954495117649,10.330289146858837,3.863916938096713
3159,-98,-64.0,-105.0,17.486541295284336,13.80904020913932,4.067081149951968
3160,-89,-64.0,-171.46526033479572,13.385169791371869,9.975026455842634,4.242370379731828
3161,-100,-71.0,-117.0,13.952335028133005,9.885573227846972,3.684071301941664
3162,-102,-66.0,-171.87082211433668,13.893182471999397,10.650417900290233,3.576488082509424
3163,-93,-61.0,-138.0,12.62245814367113,9.094156402684533,4.021899604745049
3164,-86,-65.0,-163.24529992649775,14.480479804107432,11.075914160654971,4.39561568826405
3165,-110,-78.0,-207.0,10.384999295710346,8.141710841205555,3.334028315803096
3166,-98,-63.0,-109.0,13.102458813579808,9.68308081479163,3.4787495719723376
3167,-97,-60.0,-170.90788616278908,12.651846712650515,10.203740699431616,4.0272448910639564
3168,-99,-72.0,-166.35116111915931,11.46675875624252,8.872274648124824,3.8225821127325657
3169,-89,-70.0,-103.0,18.247206646020807,14.97270303645615,4.1893201535079925
3170,-86,-63.0,-138.0,14.67349960150726,11.307769927610948,4.031644057534328
3171,-101,-59.0,-106.0,12.853727835753336,9.14750033126716,3.727616775486141
3172,-92,-73.89196933002292,-106.0,15.90951095504263,12.07052511576847,4.377894879128927
3173,-91,-59.0,-147.58420399019255,14.219194910587795,10.911307632541286,4.177924119006597
3174,-98,-77.0,-229.0,10.121364239193523,7.159537149571845,3.995760327671492
3175,-94,-63.0,-109.0,16.664651656546045,13.575237032544592,3.85543534308293
3176,-85,-64.0,-136.0,15.75478912112048,12.527534565185,4.478531706752262
3177,-86,-59.408937424514015,-77.0,22.59632045807458,19.69204666497956,4.402521660306595
3178,-103,-65.0,-137.0,16.747868687206875,13.145161653451355,3.387523212321268
3179,-107,-72.0,-181.04897702342913,14.063285391982639,10.350955634752488,3.38369164547931
3180,-100,-66.0,-119.0,11.717229242094993,9.536413035926724,3.6608497632933457
3181,-98,-65.0,-138.0,11.485036616319258,8.669096216446347,4.053336309846477
3182,-108,-76.0,-182.0,11.591761144366895,10.1025886112828,3.5725608704906944
3183,-113,-77.0,-237.0,11.883306684883095,9.6024994515415,3.3859933188615705
3184,-85,-61.0,-168.87078754674994,11.192751855575672,9.018748685603502,4.293803640013118
3185,-120,-85.05736820189402,-247.0,5.571553354728231,3.992479738359541,2.86716110079136
3186,-89,-59.0,-95.0,23.63981340474023,19.226959142965363,4.351210203738155
3187,-85,-60.0,-87.0,24.312892723482115,20.72694809539086,4.4170870365437365
3188,-101,-71.0,-180.99019579175462,10.61750652483425,7.653610733789849,3.8819916922431976
3189,-103,-71.0,-226.0,9.145115489894613,6.236538958221732,3.715536586317306
3190,-95,-66.0,-171.47730056575082,13.429681307486158,10.27994518545704,3.8745166091221863
3191,-112,-69.94311140097561,-248.0,7.797764621888652,5.947911717128205,3.2252436690369035
3192,-92,-64.0,-179.41225330540846,16.440105909942496,12.53283127430766,4.340422945966895
3193,-93,-69.63891614913301,-142.0,15.545653942778577,11.938039588051844,4.152499514241807
3194,-88,-60.0,-127.0,12.796351903018293,8.994760641603813,4.441597879261357
3195,-90,-66.0,-135.0,16.209427121654667,13.169348315073345,4.029291437922884
3196,-92,-59.0,-169.57347952088654,14.127692397300637,10.6623925605806,3.769762622792017
3197,-113,-76.0,-230.0,10.485017382693478,8.007707958331412,3.2160800635984423
3198,-106,-70.0,-186.0,11.187797495611804,10.200148102832337,3.4202680086195
3199,-99,-64.0,-130.0,14.331983806038386,10.50869322923144,3.758236326961472
3200,-90,-58.04286419740638,-127.0,14.871304997945913,10.880918098060896,3.9342047047579767
3201,-103,-71.0,-196.0,7.8811967413662085,6.49477453670165,3.8003744273441473
3202,-84,-57.68188486627724,-92.0,24.24329467239318,21.050556057617527,4.392391055757686
3203,-107,-78.0,-209.0,12.216655934533643,10.20700470459452,3.33832529618904
3204,-101,-78.0,-175.0,9.910098089676666,6.9495871867153785,3.999627523558061
3205,-98,-82.57675322012717,-188.0,9.40073253118823,6.466986616908277,3.804428662834346
3206,-78,-59.0,-86.0,18.411903163756676,14.34139948627056,4.254157695316062
3207,-103,-68.01432754872994,-196.0,10.99245605162776,8.608038529067674,3.62804354423026
3208,-102,-62.0,-114.0,17.381678559623147,13.16405879683636,3.44946987272142
3209,-88,-65.0,-107.48290646062136,11.890373413292394,8.098491400945209,4.402325657193611
3210,-95,-59.49875267257411,-154.8086537597566,15.54096706110836,11.69936453301429,4.045740507738172
3211,-99,-66.0,-140.0,13.54881812769763,9.27070201203794,3.502653093364992
3212,-102,-60.0,-140.0,15.217705885530403,11.421227899861655,3.78598276129622
3213,-103,-66.0,-103.0,16.657760786016603,12.729813917096616,3.7279530829993743
3214,-86,-71.0,-174.43663314001134,13.026972861878313,9.25800256014444,3.690913207967576
3215,-99,-74.0,-229.0,11.81370205147591,9.58043628727502,3.529025632720711
3216,-87,-66.0,-154.0,18.414935937547842,14.545199663342352,4.231226295999883
3217,-90,-65.0,-132.0,14.158250230141636,10.129457015816016,4.36419882999491
3218,-86,-72.0,-137.0,14.848475615289988,11.346070346753324,4.168909925909219
3219,-83,-60.0,-97.0,24.79915800945934,21.69162451167956,4.273720647184993
3220,-106,-70.98228127511044,-229.0,9.377899285115284,6.5141621966408,3.744995838274383
3221,-108,-76.0,-253.0,9.635736821606246,7.167197403744529,3.428199455080219
3222,-97,-67.0,-147.0,16.952270502546583,13.87145211043386,4.020474297315568
3223,-87,-68.0,-164.45318939048286,14.561682703170824,10.264140506929357,4.176965901927278
3224,-86,-68.0,-158.1692918240369,14.76831243160342,11.519088772341496,4.560991782911135
3225,-111,-80.75275997532627,-164.6689973692058,10.310688977366286,7.902298394457819,3.5597394498355555
3226,-89,-61.0,-82.0,21.50554409916355,19.364757853306426,3.691936248013383
3227,-95,-72.0,-122.0,13.711822322287253,9.721850885560368,4.242153850583335
3228,-110,-70.0,-240.0,9.04198245127526,5.89127777701721,3.5844852635485336
3229,-95,-71.0,-117.0,16.382032270531877,13.593424243255631,3.7357598892808905
3230,-97,-70.1649744658369,-173.05052234133055,15.495074909663447,12.003575087066036,3.535388370949411
3231,-103,-64.0,-133.0,16.34732265309612,12.524655533046316,4.205841379870921
3232,-97,-66.0,-170.22569984298204,15.26059413593391,11.295059871601152,3.985425019771132
3233,-99,-67.37770522419743,-113.0,13.528067940955061,10.00925160891103,4.239482608609056
3234,-100,-70.0,-148.0,17.939051762836492,13.254857348653086,3.967070341060708
3235,-101,-70.0,-229.0,12.306553815562975,10.223625199458612,3.802951807956975
3236,-87,-74.08594735908444,-150.0,15.454745457150963,11.508382981472169,4.277898946247328
3237,-99,-73.2291686405743,-171.1710609843849,16.998934467126926,14.29485494234115,3.532579587943135
3238,-87,-60.0,-91.0,19.39440582771959,16.275313332220062,3.866575540054368
3239,-102,-81.06498718966635,-252.0,9.78884697099289,7.48757692028062,3.850579259427741
3240,-82,-55.0,-91.0,21.45848328251702,18.35550597731921,4.270187820724948
3241,-102,-68.0,-175.0,17.538887420961963,14.402208908946337,4.241938642048182
3242,-92,-62.0,-150.0,14.055152400758235,10.979819283071842,4.139857649565689
3243,-101,-82.0,-254.86554391200167,8.558730910868077,5.402920935274393,3.844814463291425
3244,-104,-77.0,-247.7698386119733,9.73700866102452,6.956637384095552,3.688116728047566
3245,-106,-82.0,-194.0,9.460805720978616,6.961479744256732,3.3941426152369485
3246,-117,-86.0,-250.0,8.040861923285515,6.7130782046375135,3.227272600717152
