id,timestamp,location_timestamp,sim_id,arfcn,code,sig_pow,sig_quality,sig_rssi,sig_snr,sig_cinr,source_id,technology,param1,param2,param3,param4,param5,info,plmn_id,lac,rac,cell_id,frame_type,node_id,is_synced
314562,73602417770562464,,0,1423,489.0,-850,-120,-520.0,57.0,,1,4,274.0,10148.0,,,,,,,,,45459,0,1
314563,73602417801966792,,0,1423,490.0,-890,-190,,,,2,4,,,,,,,,,,,45433,0,1
314564,73602417932399968,,0,450,489.0,-860,-100,-660.0,,,2,4,,,,,,,,,,,45458,0,1
314565,73602417932399968,,0,450,347.0,-1050,-300,-660.0,,,2,4,,,,,,,,,,,45458,0,1
314566,73602418190038502,,0,1423,460.0,-960,-300,,,,2,4,,,,,,,,,,,45433,0,1
314567,73602418364535317,,0,1423,406.0,-970,-300,,,,2,4,,,,,,,,,,,45433,0,1
314568,73602418499911680,,0,1423,,-820,-110,-500.0,50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
314569,73602418830501059,,0,3102,489.0,-1030,-170,-750.0,,,2,4,,,,,,,,,,,45458,0,1
314570,73602418830501059,,0,3102,490.0,-1030,-190,-750.0,,,2,4,,,,,,,,,,,45458,0,1
314571,73602418874542402,,0,3102,460.0,-1030,-180,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314572,73602419086098063,,0,1423,124.0,-990,-300,-600.0,,,2,4,,,,,,,,,,,45461,0,1
314573,73602419438093507,,0,3300,490.0,-1000,-110,-800.0,,,2,4,,,,,,,,,,,45458,0,1
314574,73602419438093507,,0,3300,460.0,-1070,-170,-800.0,,,2,4,,,,,,,,,,,45458,0,1
314575,73602419438093507,,0,3300,489.0,-1010,-110,-800.0,,,2,4,,,,,,,,,,,45458,0,1
314576,73602419480625271,,0,3300,59.0,-1190,-300,-800.0,,,2,4,,,,,,,,,,,45461,0,1
314577,73602419480625271,,0,3300,95.0,-1090,-200,-800.0,,,2,4,,,,,,,,,,,45461,0,1
314578,73602419798071054,,0,3300,490.0,-1010,-150,-670.0,-36.0,,1,4,274.0,1728.0,,,,,,,,,45459,0,1
314579,73602419811441488,,0,1423,489.0,-810,-80,-630.0,,,2,4,,,,,,,,,,,45458,0,1
314580,73602420074020864,,0,3300,,-1010,-140,-650.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,1
314581,73602420291624903,,0,3300,406.0,-1030,-150,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314582,73602421178826752,,0,10813,,-740,-80,-740.0,,,3,3,,,,,,,43211.0,34200.0,,2734571.0,0,0,1
314583,73602421190056990,,0,10813,472.0,-750,-100,-750.0,,,4,3,,,,,,,,,,,16687,0,1
314584,73602421190056990,,0,10813,354.0,-780,-130,-780.0,,,5,3,,,,,,,,,,,16687,0,1
314585,73602422934232093,,0,10813,225.0,-870,-215,-870.0,,,5,3,,,,,,,,,,,16687,0,1
314586,73602424229403492,,0,1423,490.0,-940,-200,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314587,73602424228176960,,0,1423,489.0,-840,-120,-510.0,38.0,,1,4,274.0,10177.0,,,,,,,,,45459,0,1
314588,73602424229403492,,0,1423,347.0,-960,-300,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314589,73602424330094291,,0,3102,95.0,-1150,-300,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314590,73602424268809089,,0,3300,460.0,-1070,-170,-800.0,,,2,4,,,,,,,,,,,45458,0,1
314591,73602424268809089,,0,3300,490.0,-1010,-100,-810.0,,,2,4,,,,,,,,,,,45458,0,1
314592,73602424268809089,,0,3300,489.0,-1040,-140,-810.0,,,2,4,,,,,,,,,,,45458,0,1
314593,73602424345853952,,0,1423,,-840,-120,-540.0,30.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055629.0,0,0,1
314594,73602424295403657,,0,1423,406.0,-970,-300,-580.0,,,2,4,,,,,,,,,,,45461,0,1
314595,73602424514644732,,0,3102,489.0,-1020,-170,-750.0,,,2,4,,,,,,,,,,,45458,0,1
314596,73602424594336729,,0,3102,460.0,-1150,-300,-760.0,,,2,4,,,,,,,,,,,45458,0,1
314597,73602424653485480,,0,3300,490.0,-1010,-130,-690.0,-16.0,,1,4,274.0,1773.0,,,,,,,,,45459,0,1
314598,73602424720740164,,0,3300,95.0,-1070,-180,-790.0,,,2,4,,,,,,,,,,,45458,0,1
314599,73602424861818880,,0,3300,,-1010,-150,-650.0,-40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,1
314600,73602425158173145,,0,3300,59.0,-1160,-300,-770.0,,,2,4,,,,,,,,,,,45461,0,1
314601,73602426130074690,,0,3300,406.0,-1030,-170,-770.0,,,2,4,,,,,,,,,,,45458,0,1
314602,73602426760534170,,0,1423,489.0,-810,-110,-600.0,,,2,4,,,,,,,,,,,45458,0,1
314603,73602427761597458,,0,10838,472.0,-740,-115,-740.0,,,4,3,,,,,,,,,,,16687,0,1
314604,73602428021374976,,0,10838,,-730,-100,-730.0,,,3,3,,,,,,,43211.0,34200.0,,2697489.0,0,0,1
314605,73602432190513152,,0,10838,,-700,-90,-700.0,,,3,3,,,,,,,43211.0,34200.0,,2697489.0,0,0,0
